"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"871",12279,"The Lone Ranger",7.9,92,"Animation","Family","Western",30,"tvSeries",840,"BV",89302115,2013,NA,"No","No","Michael Rye","Marvin Miller",NA,NA,NA,NA,NA,NA,NA,NA
"872",12280,"The Lone Ranger",7.8,1823,"Western",NA,NA,30,"tvSeries",840,"BV",89302115,2013,NA,"No","No","Lane Bradford","John Cason","Jay Silverheels","John Hart",NA,NA,NA,NA,NA,NA
"873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",12301,"The Lookout",5.5,12,"News",NA,NA,60,"tvSeries",5856,"Mira.",4600585,2007,NA,"No","No","JuJu Chang","Cecilia Vega","Paula Faris","Cynthia McFadden",NA,NA,NA,NA,NA,NA
"875",12320,"The Lottery",6,1887,"Sci-Fi",NA,NA,40,"tvSeries",12393,"Vari.",54543,2010,NA,"No","No","David Alpay","Rex Linn","Michael Graziadei","Shelley Conn","Marley Shelton","Athena Karkanis","Jesse Filkow","Yul Vazquez","Martin Donovan",NA
"876",12347,"The Man in the Iron Mask",6.1,9,"Adventure","Drama","History",25,"tvSeries",1479,"MGM",56968902,1998,NA,"No","No","Roger Delgado","Susan Macready","Peter Macann",NA,NA,NA,NA,NA,NA,NA
"877",12378,"The Mask",7,11311,"Action","Adventure","Animation",30,"tvSeries",544,"NL",119938730,1994,NA,"No","No","Tress MacNeille","Kevin Michael Richardson","Tim Curry","Heidi Shannon",NA,NA,NA,NA,NA,NA
"878",12384,"The Master",4.5,1187,"Action","Adventure","Drama",60,"tvSeries",3863,"Wein.",16377274,2012,NA,"No","No","Tony Swartz","Lee Van Cleef","Timothy Van Patten","Burton Gilliam","Tara Buckman","Cynthia Lea Clark",NA,NA,NA,NA
"879",12393,"The Mayor",5.5,1434,"Comedy",NA,NA,30,"tvSeries",11503,"WGUSA",96777,2017,NA,"No","No","Jillian Armenante","Marcel Spears","Wendy Raquel Robinson","Anabel Muñoz","Bernard David Jones","David Spade","Yvette Nicole Brown","Lea Michele","Brandon Micheal Hall",NA
"880",12409,"The Messengers",5.6,30,"Reality-TV",NA,NA,60,"tvSeries",2371,"SGem",35374833,2007,NA,"No","No","Richard Greene","Tim Bader","Karen Ann Pavlick","Angelica Osborne",NA,NA,NA,NA,NA,NA
"881",12410,"The Messengers",6.5,8463,"Drama","Fantasy","Mystery",60,"tvSeries",2371,"SGem",35374833,2007,NA,"No","No","Diogo Morgado","Anna Diop","Craig Frank",NA,NA,NA,NA,NA,NA,NA
"882",12425,"The Miracle",6.1,110,"Drama",NA,NA,15,"tvSeries",8173,"Mira.",835519,1991,NA,"No","No","Hong Yoon Hwa","Kim Dong Hyun","Yang Hak Jin",NA,NA,NA,NA,NA,NA,NA
"883",12433,"The Missing",8.2,18779,"Crime","Drama","Mystery",60,"tvSeries",2892,"SonR",27011180,2003,NA,"No","No","Saïd Taghmaoui","Titus De Voogdt","Tchéky Karyo","James Nesbitt","David Morrissey","Keeley Hawes","Émilie Dequenne",NA,NA,NA
"884",12439,"The Mist",5.4,19271,"Drama","Horror","Sci-Fi",42,"tvSeries",2998,"MGM/W",25594957,2007,NA,"No","No","Russell Posner","Danica Curcic","Alyssa Sutherland","Morgan Spector","Okezie Morro","Gus Birney","Darren Pettie","Frances Conroy","Luke Cosgrove",NA
"885",12441,"The Mod Squad",6.9,1596,"Action","Crime","Drama",60,"tvSeries",4277,"MGM",13263993,1999,NA,"No","No","Peggy Lipton","Simon Scott","Michael Cole","Clarence Williams III","Tige Andrews","Ross Elliott",NA,NA,NA,NA
"886",12448,"The Monster",7.5,912,"Comedy","Drama",NA,60,"tvSeries",8546,"Lions",638645,1996,NA,"No","No","Mirtaher Mazloumi","Gohar Kheirandish","Farzin Mohades","Elsa Firouz Azar","Farhad Aslani",NA,NA,NA,NA,NA
"887",12464,"The Mountain",6.9,261,"Drama",NA,NA,60,"tvSeries",13821,"KL",22066,2019,NA,"No","No","Tara Thompson","Anson Mount","Mitch Pileggi","Alana De La Garza","Penn Badgley",NA,NA,NA,NA,NA
"888",12472,"The Mummy",6.1,725,"Action","Adventure","Animation",22,"tvSeries",342,"Uni.",155385488,1999,NA,"No","No","Nicholas Guest","Lenore Zann","John Schneider","Tom Kenny",NA,NA,NA,NA,NA,NA
"889",12493,"The Name of the Rose",6.9,1497,"Drama","Mystery","Thriller",60,"tvSeries",5237,"Fox",7153487,1986,NA,"No","No","Fausto Maria Sciarappa","Roberto Herlitzka","Fabrizio Bentivoglio","Rupert Everett","Greta Scarano","Maurizio Lombardi","John Turturro","Damian Hardung","Richard Sammel","Stefano Fresi"
"890",12504,"The Net",6.3,349,"Thriller",NA,NA,45,"tvSeries",1686,"Sony",50727965,1995,NA,"No","No","Kelli Taylor","Eric Szmanda","Jim Byrnes","Joseph Bottoms",NA,NA,NA,NA,NA,NA
"891",12544,"The Oath",6.5,1394,"Crime","Drama",NA,60,"tvSeries",12828,"Zeit.",42273,2010,NA,"No","No","Ryan Kwanten","Joseph Julian Soria","Isaac Keys","Katrina Law","Michael Malarkey","Elisabeth Röhm","Sean Bean",NA,NA,NA
"892",12551,"The Odd Couple",6.4,7918,"Comedy",NA,NA,21,"tvSeries",1914,"Par.",44527234,1968,NA,"No","No","Teri Hatcher","Lindsay Sloane","Judy Kain","Yvette Nicole Brown","Matthew Perry","Wendell Pierce",NA,NA,NA,NA
"893",12553,"The Odd Couple",7.8,4733,"Comedy",NA,NA,30,"tvSeries",1914,"Par.",44527234,1968,NA,"No","No","Al Molinaro","Garry Walberg",NA,NA,NA,NA,NA,NA,NA,NA
"894",12556,"The Office",8.8,314949,"Comedy",NA,NA,22,"tvSeries",12139,"CL",63675,2015,NA,"No","No","Angela Kinsey",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",12557,"The Office",8.5,88905,"Comedy","Drama",NA,30,"tvSeries",12139,"CL",63675,2015,NA,"No","No","Alexander Perkins","Martin Freeman","Jane Lucas","Emma Manton","Jamie Deeks","Ewen MacIntosh",NA,NA,NA,NA
"896",12558,"The Office",6.4,2930,"Comedy",NA,NA,22,"tvSeries",12139,"CL",63675,2015,NA,"No","No","Sayandeep Sengupta","Gopal Dutt","Abhinav Sharma",NA,NA,NA,NA,NA,NA,NA
"897",12578,"The Order",6.9,11253,"Drama","Fantasy","Horror",60,"tvSeries",5135,"Fox",7660806,2003,NA,"No","No","Aaron Hale","Louriza Tronco","Max Martini","Katharine Isabelle","Devery Jacobs",NA,NA,NA,NA,NA
"898",12590,"The Other Side",7.1,17,"Documentary","Reality-TV",NA,30,"tvSeries",15225,"FM",8074,2016,NA,"No","No","Tom Charles","Michaella Shannon",NA,NA,NA,NA,NA,NA,NA,NA
"899",12598,"The Others",7.7,601,"Drama","Horror","Mystery",60,"tvSeries",764,"Mira.",96522687,2001,NA,"No","No","Bill Cobbs","Julianne Nicholson","John Billingsley","Gabriel Macht","Missy Crider",NA,NA,NA,NA,NA
"900",12604,"The Outcasts",7.9,91,"Western",NA,NA,60,"tvSeries",16351,"Swen",1455,2017,NA,"No","No","Otis Young","Hagan Beggs","Art Metrano","Gordon De Vol","Richard Jury",NA,NA,NA,NA,NA
"901",12609,"The Outsiders",8.7,24,"Adventure",NA,NA,60,"tvSeries",2990,"WB",25697647,1983,NA,"No","No","Ingrid Fröhlich","Kim Anthony","Vincent Ball","Alexander Allerson","Sascha Hehn",NA,NA,NA,NA,NA
"902",12610,"The Outsiders",7.1,449,"Drama",NA,NA,60,"tvSeries",2990,"WB",25697647,1983,NA,"No","No","David Arquette","Kim Walker",NA,NA,NA,NA,NA,NA,NA,NA
"903",12632,"The Passage",7.4,8698,"Action","Adventure","Drama",60,"tvSeries",7770,"MGM",1101186,1979,NA,"No","No","Saniyya Sidney","McKinley Belcher III","Emmanuelle Chriqui",NA,NA,NA,NA,NA,NA,NA
"904",12685,"The Player",7,6841,"Action","Crime","Drama",60,"tvSeries",3294,"NL",21706101,1992,NA,"No","No","Molly Leland","Philip Winchester","Damon Gupton","Daisy Betts","KaDee Strickland","Nick Wechsler",NA,NA,NA,NA
"905",12695,"The Portrait of a Lady",6.8,97,"Drama",NA,NA,45,"tvSeries",6160,"Gram.",3692836,1996,NA,"No","No","James Maxwell","Beatrix Lehmann","Richard Chamberlain","Sarah Brackett","Suzanne Neve","Rachel Gurney",NA,NA,NA,NA
"906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",12728,"The Principal",7.5,1040,"Drama",NA,NA,50,"tvSeries",3509,"TriS",19734940,1987,NA,"No","No","Deborah Kennedy","Di Adams","Mirrah Foulkes","George Harrison Xanthis","Alex Dimitriades","Rahel Romahn","Oscar Redding","Tyler De Nawi",NA,NA
"908",12755,"The Punisher",8.6,157035,"Action","Adventure","Crime",53,"tvSeries",2460,"Lions",33810189,2004,NA,"No","No","Jon Bernthal","Ben Barnes","Jason R. Moore","Jaime Ray Newman",NA,NA,NA,NA,NA,NA
"909",12761,"The Purge",6.3,7713,"Action","Drama","Horror",60,"tvSeries",1279,"Uni.",64473115,2013,NA,"No","No","Lili Simmons","William Baldwin","Hannah Emily Anderson","Colin Woodell","Gabriel Chavarria","Amanda Warren",NA,NA,NA,NA
"910",12769,"The Pyramid",6.7,25,"Game-Show",NA,NA,30,"tvSeries",6526,"Fox",2756333,2014,NA,"No","No","Kate Flannery","JD Roberto","Yvette Nicole Brown","Dot-Marie Jones","Mike Richards","Wallace Langham",NA,NA,NA,NA
"911",12770,"The Queen",7.2,126,"Drama",NA,NA,NA,"tvSeries",1494,"Mira.",56441711,2006,2006,"No","Yes","Paul Rhys","Emilia Fox","Susan Jameson","Philip Jackson","Katie McGrath","Steven Mackintosh",NA,NA,NA,NA
"912",12775,"The Quest",7.6,24,"Adventure","Comedy","Family",60,"tvSeries",3298,"Uni.",21686547,1996,NA,"No","No","John Rhys-Davies","William Lucking",NA,NA,NA,NA,NA,NA,NA,NA
"913",12776,"The Quest",7.1,152,"Western",NA,NA,60,"tvSeries",3298,"Uni.",21686547,1996,NA,"No","No","Kurt Russell","Erik Estrada","Tim Matheson","Cooper Huckabee",NA,NA,NA,NA,NA,NA
"914",12778,"The Quest",7,1261,"Adventure","Fantasy","Reality-TV",42,"tvSeries",3298,"Uni.",21686547,1996,NA,"No","No","Jan Hutter","Susanne Gschwendtner","Shondo Blades",NA,NA,NA,NA,NA,NA,NA
"915",12823,"The Replacements",5.8,2288,"Animation","Comedy","Family",22,"tvSeries",1907,"WB",44737059,2000,NA,"No","No","Daran Norris","Nancy Cartwright","Lauren Tom","Kath Soucie","Jeff Bennett","Erica Hubbard","David McCallum",NA,NA,NA
"916",12860,"The River",6.8,15817,"Adventure","Fantasy","Horror",44,"tvSeries",4530,"Uni.",11489982,1984,NA,"No","No","Paul Blackthorne","Leslie Hope","Bruce Greenwood","Eloise Mumford","Shaun Parkes",NA,NA,NA,NA,NA
"917",12871,"The Road Home",7.5,23,"Drama",NA,NA,60,"tvSeries",7532,"SPC",1280490,2001,NA,"No","No","Jessica Bowman","Ed Flanders","Gregory Perrelli","Bobby Fain","Alex McArthur","Frances Sternhagen","Karen Allen","Christopher Masterson",NA,NA
"918",12881,"The Rook",6.7,2722,"Drama","Fantasy","Thriller",50,"tvSeries",16204,"Att.",2264,1999,NA,"No","No","Catherine Steadman","Ronan Raftery","Ruth Madeley","Barry Atsma","Emma Greenwell","Olivia Munn","Tamsin Topolski","Joely Richardson","Jon Fletcher","Adrian Lester"
"919",12883,"The Rookie",8,11791,"Comedy","Crime","Drama",43,"tvSeries",1049,"BV",75600072,2002,NA,"No","No","Shawn Ashmore","Mercedes Mason","Afton Williamson","Alyssa Diaz","Titus Makin Jr.",NA,NA,NA,NA,NA
"920",12896,"The Runaways",6.9,20,"Drama",NA,NA,60,"tvSeries",6203,"App.",3573673,2010,NA,"No","No","Lynette Mettey","Alan Feinstein","Mary Jackson","Karen Machon","Patti Cohoon-Friedman","Michael Biehn","Ruth Cox",NA,NA,NA
"921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",12907,"The Saint",7.5,3965,"Action","Crime","Drama",50,"tvSeries",1347,"Par.",61363304,1997,NA,"No","No","Arnold Diamond","Peter Brace","Ricardo Montez","Leslie Crawford","Terence Mountain","Suzanne Lloyd","Larry Taylor","Roger Moore",NA,NA
"923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",12923,"The Savages",6.6,35,"Comedy",NA,NA,30,"tvSeries",5354,"FoxS",6623082,2007,NA,"No","No","Gresby Nash","Flaminia Cinque","Ashley McGuire","Victoria Hamilton","Graham Turner","Geoffrey Palmer","Liberty Morris","Marcus Brigstocke",NA,NA
"925",12945,"The Secret Garden",7.1,235,"Drama","Family",NA,210,"tvSeries",2640,"WB",31181347,1993,NA,"No","No","Lorraine Peters","Hope Johnstone","Tom Harrison","Jacqueline Hoyle",NA,NA,NA,NA,NA,NA
"926",12971,"The Sentinel",6.6,1913,"Action","Adventure","Crime",45,"tvSeries",2321,"Fox",36280697,2006,NA,"No","No","Garett Maggart","Bruce A. Young","Ryf Van Rij","Richard Burgi",NA,NA,NA,NA,NA,NA
"927",12994,"The Shot",6.2,16,"Reality-TV",NA,NA,NA,"tvSeries",16077,"BW",2970,1996,NA,"No","No","Charlene deGuzman","Montana Ovikian","Chloe Bookmyer","Mark Fier","Cindy Chu","Bree Kristel Clarke",NA,NA,NA,NA
"928",12996,"The Show",6.4,19,"Comedy",NA,NA,30,"tvSeries",6548,"Sav.",2702578,1995,NA,"No","No","Reginald Ballard","Sam Seder","Mark Christopher Lawrence","Mystro Clark","T'Keyah Crystal Keymáh","Chris Spencer","Shaun Baker",NA,NA,NA
"929",13013,"The Sixth Sense",6.8,340,"Drama","Mystery","Thriller",60,"tvSeries",88,"BV",293506292,1999,1999,"No","Yes","Rod Serling","Catherine Ferrar","Will Geer","Percy Rodrigues","Rudy Solari","Stefanie Powers","Roger E. Mosley",NA,NA,NA
"930",13030,"The Son",7.5,4499,"Drama","Western",NA,44,"tvSeries",11990,"NYer",70262,2003,NA,"No","No","Sydney Lucas","Zahn McClarnon","Henry Garrett","Pierce Brosnan","Jess Weixler","Paola Nuñez","Jacob Lofland",NA,NA,NA
"931",13087,"The Strip",6.3,168,"Crime","Drama","Mystery",NA,"tvSeries",15661,"Truly",5107,2009,NA,"No","No","Franko Milostnik","Bob Morley","Danielle Cormack",NA,NA,NA,NA,NA,NA,NA
"932",13088,"The Strip",7.1,60,"Comedy","Drama",NA,60,"tvSeries",15661,"Truly",5107,2009,NA,"No","No","Jodie Rimmer","Renée Ellwood","Dion Murphy",NA,NA,NA,NA,NA,NA,NA
"933",13090,"The Strip",8,77,"Action",NA,NA,60,"tvSeries",15661,"Truly",5107,2009,NA,"No","No","Keith Odett","Brett Rickaby",NA,NA,NA,NA,NA,NA,NA,NA
"934",13096,"The Substitute",4.8,19,"Comedy","Reality-TV",NA,30,"tvSeries",4061,"Orion",14818176,1996,NA,"No","No","Jace Norman","Lilly Singh",NA,NA,NA,NA,NA,NA,NA,NA
"935",13109,"The Survivors",7.8,23,"Drama",NA,NA,60,"tvSeries",4188,"Col.",1.4e+07,1983,NA,"No","No","Kevin McCarthy","Rossano Brazzi","Jan-Michael Vincent","Lana Turner","George Hamilton","Ralph Bellamy",NA,NA,NA,NA
"936",13113,"The Swan",2.5,437,"Reality-TV",NA,NA,60,"tvSeries",16191,"Synergetic",2367,2018,NA,"No","No","Nely Galan","Mark Thompson","Greg Comeaux",NA,NA,NA,NA,NA,NA,NA
"937",13116,"The Sweeney",8,1553,"Action","Comedy","Crime",60,"tvSeries",13545,"EOne",26650,2013,NA,"No","No","James Warrior","Garfield Morgan","Morris Perry","Martin Read","Stephanie Turner","John Thaw",NA,NA,NA,NA
"938",13157,"The Thin Blue Line",7.5,5552,"Comedy","Crime",NA,41,"tvSeries",7625,"Mira.",1209846,1988,NA,"No","No","James Dreyfus","Kevin Allen","Rowan Atkinson","Serena Evans","Joy Brook","Mark Addy","David Haig","Mina Anwar","Rudolph Walker",NA
"939",13162,"The Third Man",8.1,130,"Crime","Drama",NA,30,"tvSeries",8597,"Selz.",618173,1949,NA,"No","No","Rupert Davies","André Mikhelson","Roger Delgado","Oscar Beregi Jr.","Jonathan Harris","George Pastell",NA,NA,NA,NA
"940",13205,"The Tribe",7.6,2660,"Drama","Romance","Sci-Fi",30,"tvSeries",10754,"Drft.",150564,2015,NA,"No","No","Jennyfer Jewell","Dwayne Cameron","Caleb Ross","Victoria Spence",NA,NA,NA,NA,NA,NA
"941",13212,"The Trip",7.4,217,"Adventure","Comedy",NA,17,"tvSeries",9616,"TLA",306567,2003,NA,"No","No","Mallika Dua",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",13213,"The Trip",8,5949,"Comedy",NA,NA,172,"tvSeries",9616,"TLA",306567,2003,NA,"No","No","Margo Stilley","Rebecca Johnson",NA,NA,NA,NA,NA,NA,NA,NA
"943",13215,"The Trip",7.9,45,"Comedy","Reality-TV",NA,NA,"tvSeries",9616,"TLA",306567,2003,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",13231,"The Tunnel",7.9,6567,"Crime","Drama","Mystery",60,"tvSeries",12684,"Avat.",46296,2005,NA,"No","No","Juliette Navis","Jack Lowden","Angel Coulby",NA,NA,NA,NA,NA,NA,NA
"945",13242,"The Two of Us",7.2,38,"Comedy",NA,NA,30,"tvSeries",12330,"Rialto",56558,2005,NA,"No","No","Peter Ashton","Dana Hill","Hank Garrett","Richard Foronjy","Peter Cook","Mimi Kennedy","Candice Azzara","Tim Thomerson","Kim Diamond","Oliver Clark"
"946",13251,"The Uninvited",5.8,107,"Horror","Mystery","Sci-Fi",50,"tvSeries",2805,"P/DW",28596818,2009,NA,"No","No","Caroline Lee-Johnson","Matt Patresi","Leslie Grantham","Natasha Rout",NA,NA,NA,NA,NA,NA
"947",13258,"The Untouchables",8,2090,"Action","Crime","Drama",50,"tvSeries",1029,"Par.",76270454,1987,NA,"No","No","Frank Wilcox","Bruce Gordon","Nicholas Georgiade","Robert Bice","Paul Picerni",NA,NA,NA,NA,NA
"948",13259,"The Untouchables",7.8,352,"Action","Crime","Drama",60,"tvSeries",1029,"Par.",76270454,1987,NA,"No","No","Nancy Everhard","William Forsythe","John Rhys-Davies","Brian Ruddy",NA,NA,NA,NA,NA,NA
"949",13275,"The Village",7.4,1678,"Drama",NA,NA,60,"tvSeries",592,"BV",114197520,2004,NA,"No","No","Frankie Faison","Warren Christie","Lorraine Toussaint","Grace Van Dien",NA,NA,NA,NA,NA,NA
"950",13276,"The Village",7.7,1692,"Drama",NA,NA,60,"tvSeries",592,"BV",114197520,2004,NA,"No","No","David Ryall","Juliet Stevenson","Emily Beecham","Annabelle Apsion","Rupert Evans","John Simm",NA,NA,NA,NA
"951",13285,"The Visitor",7,370,"Drama","Sci-Fi",NA,60,"tvSeries",4845,"Over.",9427089,2008,NA,"No","No","John Corbett","John Storey","Greg Callahan","Granville Ames","Leon Rippy",NA,NA,NA,NA,NA
"952",13295,"The Walking Dead",8.3,799930,"Drama","Horror","Thriller",44,"tvSeries",5494,"Sav.",6014341,1995,NA,"No","No","Christian Serratos","Josh McDermitt","Melissa McBride","Andrew Lincoln",NA,NA,NA,NA,NA,NA
"953",13303,"The War at Home",7.5,8420,"Comedy","Romance",NA,30,"tvSeries",12747,"BV",44722,1996,NA,"No","No","Kyle Sullivan","Michael Rapaport","Rami Malek","Kaylee DeFer","Anita Barone","Dean Collins",NA,NA,NA,NA
"954",13319,"The Watcher",8.3,41,"Drama",NA,NA,NA,"tvSeries",2781,"Uni.",28946615,2000,NA,"No","No","Larry Gamell Jr.","Harvey Silver","Bobbie Phillips",NA,NA,NA,NA,NA,NA,NA
"955",13331,"The Way We Were",6.8,116,"Drama","Romance",NA,NA,"tvSeries",1890,"Col.",4.5e+07,1973,NA,"No","No","Jason Tsou","Hsueh-Feng Lu","Ruby Lin","Ting-Yu Kao",NA,NA,NA,NA,NA,NA
"956",13333,"The Way We Were",7.6,10,"Drama","Romance",NA,NA,"tvSeries",1890,"Col.",4.5e+07,1973,NA,"No","No","Yan Tang","Shanshan Qu","Zhiwen Wang","Xilin Zhang",NA,NA,NA,NA,NA,NA
"957",13364,"The Wild Thornberrys",6.7,11636,"Adventure","Animation","Comedy",30,"tvSeries",2112,"Par.",40108697,2002,NA,"No","No","Danielle Harris","Lacey Chabert","Tim Curry","Jodi Carlisle",NA,NA,NA,NA,NA,NA
"958",13370,"The Winner",6.2,1120,"Comedy",NA,NA,30,"tvSeries",13580,"Art.",26004,1997,NA,"No","No","Katey Sagal","Lenny Clarke","Erinn Hayes","Linda Hart","Rob Corddry","Keir Gilchrist","Michael Steger",NA,NA,NA
"959",13381,"The Witness",7,7,"Drama",NA,NA,NA,"tvSeries",10656,"FR",159305,2016,NA,"No","No","Paul McGrath","William Smithers","Henderson Forsythe","William Griffis","Paul McGrath","Telly Savalas",NA,NA,NA,NA
"960",13384,"The Wizard",8,288,"Adventure","Drama",NA,42,"tvSeries",4141,"Uni.",14278900,1989,NA,"No","No","Fran Ryan","Roy Dotrice","David Rappaport","Peter Kent","Hayley Carr","Cary-Hiroyuki Tagawa",NA,NA,NA,NA
"961",13388,"The Wizard of Oz",6.6,136,"Action","Adventure","Animation",30,"tvSeries",3074,"MGM",24770492,1939,NA,"No","No","Liz Georges","Hal Rayle","Jack Angel","Tress MacNeille","B.J. Ward","Frank Welker",NA,NA,NA,NA
"962",13486,"Three",7.7,74,"\N",NA,NA,NA,"tvSeries",11131,"WGUSA",119550,2016,NA,"No","No","Kevin Blatch","Julie Bowen","Richard Leacock","Edward Atterton","John Capodice","Louis Ferreira",NA,NA,NA,NA
"963",13492,"Three for the Road",7.6,33,"Adventure","Drama",NA,60,"tvSeries",7288,"NCeV",1539000,1987,NA,"No","No","Lesley Woods","Julie Sommars","Alan McRae","John McLiam","Leif Garrett","Alex Rocco",NA,NA,NA,NA
"964",13502,"Three Wishes",7.4,40,"Reality-TV",NA,NA,60,"tvSeries",5259,"Sav.",7027517,1995,NA,"No","No","Carter Oosterhouse","Brandi Carlile","Diane Mizota","Eric A. Stromer","LeAnn Rimes","Amy Grant",NA,NA,NA,NA
"965",13506,"Threesome",7.6,1213,"Comedy",NA,NA,30,"tvSeries",4062,"TriS",14815317,1994,NA,"No","No","Travis Oliver","Pauline McLynn","Stephen Wight","Shonn Gregory","Ian Fitzgibbon",NA,NA,NA,NA,NA
"966",13517,"Thunderbirds",7.8,3607,"Action","Adventure","Animation",50,"tvSeries",5297,"Uni.",6880917,2004,NA,"No","No","Christine Finn","Sylvia Anderson","Ray Barrett",NA,NA,NA,NA,NA,NA,NA
"967",13518,"Thunderbirds",8.7,56,"Sci-Fi",NA,NA,NA,"tvSeries",5297,"Uni.",6880917,2004,NA,"No","No","Sylvia Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",13533,"Tightrope",8.5,93,"Crime","Drama",NA,30,"tvSeries",1769,"WB",48143579,1984,NA,"No","No","Tom McKee","Ted de Corsia","Stuart Randall","Mike Connors","Art Baker","Jesse White","Lewis Charles",NA,NA,NA
"969",13542,"Time",7.7,86,"Documentary",NA,NA,60,"tvSeries",14310,"Life",16070,2007,NA,"No","No","Shawn McDonald","Donald Nicholson",NA,NA,NA,NA,NA,NA,NA,NA
"970",13550,"Timecop",6.6,458,"Action","Adventure","Crime",60,"tvSeries",1900,"Uni.",44853581,1994,NA,"No","No","Allyson Rice","Ray Chang","Kurt Fuller","Rena Sofer","Tom O'Brien","Don Stark",NA,NA,NA,NA
"971",13564,"Titus",7.6,5273,"Comedy","Drama",NA,23,"tvSeries",6956,"FoxS",2007290,1999,NA,"No","No","Stacy Keach","David Shatraw","Christopher Titus","Zack Ward","Dylan Capannelli","Cynthia Watros","Phoenix Forsyth",NA,NA,NA
"972",13575,"To Rome with Love",7.3,40,"Comedy","Romance",NA,30,"tvSeries",3834,"SPC",16685867,2012,NA,"No","No","Walter Brennan","Frank Puglia","Kay Medford","Peggy Mondo","Susan Neher","Melanie Fullerton","Vito Scotti",NA,NA,NA
"973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",13632,"Touch",7.4,41072,"Drama","Mystery","Sci-Fi",43,"tvSeries",9249,"MGM",387069,1997,NA,"No","No","Gugu Mbatha-Raw","Greg Ellis","Maria Bello","David Mazouz","Saïd Taghmaoui","Lukas Haas","Saxon Sharbino",NA,NA,NA
"975",13647,"Tough Enough",6.2,350,"Action","Game-Show","Reality-TV",30,"tvSeries",6674,"Fox",2433722,1983,NA,"No","No","Peter Senerchia","Luke Robinson","Lisa Moretti","Al Snow","Amy Janas","Bill DeMott",NA,NA,NA,NA
"976",13678,"Training Day",6,2988,"Action","Crime","Drama",42,"tvSeries",1020,"WB",76631907,2001,NA,"No","No","Lex Scott Davis","Julie Benz","Marianne Jean-Baptiste","Katrina Law","Drew Van Acker","Noel Gugliemi","Bill Paxton","Justin Cornwell",NA,NA
"977",13687,"Transformers",8,19118,"Action","Adventure","Animation",30,"tvSeries",70,"P/DW",319246193,2007,NA,"No","No","Dan Gilvezan","Frank Welker","John Stephenson","Christopher Collins","Peter Cullen","Don Messick","Michael Bell","Casey Kasem",NA,NA
"978",13695,"Transit",6.6,21,"Comedy",NA,NA,NA,"tvSeries",8193,"MBox",815290,2019,NA,"No","No","Xenia Lach-Nielsen","Kjeld Nørgaard","Lars Hjortshøj","Timm Vladimir",NA,NA,NA,NA,NA,NA
"979",13711,"Trapped",7.4,105,"Adventure","Drama",NA,30,"tvSeries",5249,"Sony",7073251,2002,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",13712,"Trapped",7.8,18,"Documentary",NA,NA,NA,"tvSeries",5249,"Sony",7073251,2002,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",13723,"Tremors",6.6,2304,"Action","Adventure","Comedy",60,"tvSeries",3835,"Uni.",16667084,1990,NA,"No","No","Gladise Jiminez","Dean Norris","Marcia Strassman","Victor Browne","Michael Gross","J.D. Walsh","Lela Lee",NA,NA,NA
"982",13736,"Tricked",7.3,89,"Reality-TV",NA,NA,60,"tvSeries",15954,"KL",3533,2013,NA,"No","No","Nicky Barret","Daniel Hoffmann-Gill","Maui Connock","Jane Lambert","Joe Swash","Liza Jones","Liliana Gane","Jenny Bede","James Burwood",NA
