"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"123",128,"8 Seconds",6.6,4552,"Biography","Drama","Sport",105,"movie",3521,"NL",19623396,1994,NA,"No","No","Luke Perry","Stephen Baldwin","Cameron Finley","James Rebhorn",NA,NA,NA,NA,NA,NA
"124",129,"8 Seconds",6.5,1704,"Biography","Drama","Fantasy",120,"movie",3521,"NL",19623396,1994,NA,"No","No","Gulay Baltaci","Esra Inal","Batur Belirdi","Ceylin Adiyaman",NA,NA,NA,NA,NA,NA
"125",130,"84 Charing Cross Road",7.4,7274,"Biography","Drama","Romance",100,"movie",7791,"Col.",1083486,1987,NA,"No","No","Anthony Hopkins","Anne Bancroft","Judi Dench","Jean De Baer",NA,NA,NA,NA,NA,NA
"126",131,"88 Minutes",5.9,72078,"Crime","Drama","Mystery",108,"movie",3776,"Sony",17213467,2008,NA,"No","No","Alicia Witt","Ben McKenzie","Al Pacino","Leelee Sobieski",NA,NA,NA,NA,NA,NA
"127",132,"8MM",6.5,117101,"Mystery","Thriller",NA,123,"movie",2297,"Sony",36663315,1999,NA,"No","No","Nicolas Cage","James Gandolfini","Peter Stormare","Joaquin Phoenix",NA,NA,NA,NA,NA,NA
"128",133,"9",7.1,127110,"Action","Adventure","Animation",79,"movie",2603,"Focus",31749894,2009,NA,"No","No","Elijah Wood","Crispin Glover","Christopher Plummer","Jennifer Connelly",NA,NA,NA,NA,NA,NA
"129",134,"9",7.7,1459,"Crime","Drama","Mystery",91,"movie",2603,"Focus",31749894,2009,NA,"No","No","Cezmi Baskin","Serra Yilmaz","Fikret Kuskan","Ali Poyrazoglu",NA,NA,NA,NA,NA,NA
"130",135,"9",6.6,92,"Comedy",NA,NA,NA,"movie",2603,"Focus",31749894,2009,NA,"No","No","Simon Alain","Laurie Ève Allard",NA,NA,NA,NA,NA,NA,NA,NA
"131",136,"9 Songs",4.8,20544,"Drama","Music","Romance",71,"movie",12066,"Tar.",66853,2005,NA,"No","No","Kieran O'Brien","Margo Stilley",NA,NA,NA,NA,NA,NA,NA,NA
"132",138,"9/11",4.1,2783,"Action","Drama",NA,90,"movie",10549,"ADC",170000,2017,NA,"No","No","Luis Guzmán","Gina Gershon","Charlie Sheen","Whoopi Goldberg",NA,NA,NA,NA,NA,NA
"133",139,"90 Minutes in Heaven",4.7,3157,"Drama",NA,NA,121,"movie",5794,"Gold.",4842699,2015,NA,"No","No","Hudson Meek","Bobby Batson","Hayden Christensen","Kate Bosworth",NA,NA,NA,NA,NA,NA
"134",140,"99 Homes",7.1,27209,"Drama",NA,NA,112,"movie",7396,"BG",1411927,2015,NA,"No","No","Laura Dern","Michael Shannon","Clancy Brown","Andrew Garfield",NA,NA,NA,NA,NA,NA
"135",141,"A Bad Moms Christmas",5.5,34408,"Comedy",NA,NA,104,"movie",1105,"STX",72110659,2017,NA,"No","No","Kristen Bell","Mila Kunis","Kathryn Hahn","Jay Hernandez",NA,NA,NA,NA,NA,NA
"136",142,"A Ballerina's Tale",6.4,592,"Documentary",NA,NA,85,"movie",10967,"IFC",131995,2015,NA,"No","No","Misty Copeland","Susan Fales-Hill",NA,NA,NA,NA,NA,NA,NA,NA
"137",143,"A Beautiful Life",4.5,322,"Drama",NA,NA,81,"movie",12081,"CL",66171,2011,NA,"No","No","Bai Ling","Angela Sarafyan","Dana Delany","Debi Mazar",NA,NA,NA,NA,NA,NA
"138",144,"A Beautiful Mind",8.2,784710,"Biography","Drama",NA,135,"movie",291,"Uni.",170742341,2001,2001,"Yes","Yes","Jennifer Connelly","Ed Harris","Russell Crowe","Christopher Plummer",NA,NA,NA,NA,NA,NA
"139",145,"A Beautiful Now",5.5,77,"Comedy","Drama","Music",90,"movie",16296,"Mont.",1714,2016,NA,"No","No","Abigail Spencer","Collette Wolfe","Elena Satine","Cheyenne Jackson",NA,NA,NA,NA,NA,NA
"140",146,"A Beautiful Planet",7.4,954,"Documentary",NA,NA,46,"movie",3965,"IMAX",15551645,2016,NA,"No","No","Samantha Cristoforetti","Jennifer Lawrence",NA,NA,NA,NA,NA,NA,NA,NA
"141",147,"A Beginner's Guide to Snuff",4.8,296,"Comedy","Horror","Thriller",87,"movie",13908,"Indic.",21031,2017,NA,"No","No","Joey Kern","Brad Greenquist","Bree Williamson","Luke Edwards",NA,NA,NA,NA,NA,NA
"142",148,"A Better Life",7.2,14704,"Drama","Romance",NA,98,"movie",7111,"Sum.",1759252,2011,NA,"No","No","Demián Bichir","José Julián","Eddie 'Piolin' Sotelo","Joaquín Cosio",NA,NA,NA,NA,NA,NA
"143",149,"A Bigger Splash",6.4,24079,"Drama","Thriller",NA,125,"movie",6935,"FoxS",2024099,2016,NA,"No","No","Tilda Swinton","Matthias Schoenaerts","Dakota Johnson","Ralph Fiennes",NA,NA,NA,NA,NA,NA
"144",150,"A Bird of the Air",6.6,1087,"Drama","Romance",NA,108,"movie",14953,"Pala.",10152,2011,NA,"No","No","Linda Emond","Jackson Hurst","Rachel Nichols","Anjanette Comer",NA,NA,NA,NA,NA,NA
"145",151,"A Birder's Guide to Everything",6.3,1944,"Adventure","Comedy","Drama",86,"movie",12606,"Scre.",48713,2014,NA,"No","No","Katie Chang","Kodi Smit-McPhee","Daniela Lavender","James Le Gros",NA,NA,NA,NA,NA,NA
"146",152,"A Boy Called Po",6.9,711,"Drama","Fantasy",NA,95,"movie",15761,"Free",4550,2017,NA,"No","No","Christopher Gorham","Andrew Bowen","Julian Feder","Kaitlin Doubleday",NA,NA,NA,NA,NA,NA
"147",153,"A Boy. A Girl. A Dream.",4.7,263,"Romance",NA,NA,89,"movie",11220,"Gold.",112552,2018,NA,"No","No","Dijon Talton","Jay Ellis","Omari Hardwick","Meagan Good",NA,NA,NA,NA,NA,NA
"148",154,"A Bridge Too Far",7.4,48060,"Drama","History","War",175,"movie",1685,"UA",50750000,1977,NA,"No","No","Ryan O'Neal","Laurence Olivier","Michael Caine","Sean Connery",NA,NA,NA,NA,NA,NA
"149",155,"A Brief History of Time",7.4,4868,"Biography","Documentary",NA,80,"movie",6774,"Trit",2279692,1992,NA,"No","No","Stephen Hawking",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",156,"A Bronx Tale",7.8,118593,"Crime","Drama","Romance",121,"movie",3766,"Sav.",17287898,1993,NA,"No","No","Francis Capra","Robert De Niro","Lillo Brancato","Chazz Palminteri",NA,NA,NA,NA,NA,NA
"151",157,"A Brother's Kiss",6.1,314,"Drama",NA,NA,92,"movie",12461,"First",52632,1997,NA,"No","No","Joshua Danowsky","Justin Pierce","Nick Chinlund","Michael Raynor",NA,NA,NA,NA,NA,NA
"152",158,"A Bug's Life",7.2,250810,"Adventure","Animation","Comedy",95,"movie",319,"BV",162798565,1998,NA,"No","No","Julia Louis-Dreyfus","Dave Foley","Hayden Panettiere","Kevin Spacey",NA,NA,NA,NA,NA,NA
"153",159,"A Business Affair",5.6,376,"Comedy","Romance",NA,102,"movie",15293,"Castle",7556,1995,NA,"No","No","Jonathan Pryce","Sheila Hancock","Carole Bouquet","Christopher Walken",NA,NA,NA,NA,NA,NA
"154",160,"A Case of You",5.6,10735,"Comedy","Romance",NA,89,"movie",15834,"IFC",4187,2013,NA,"No","No","Gideon Glick","Keir O'Donnell","Evan Rachel Wood","Justin Long",NA,NA,NA,NA,NA,NA
"155",161,"A Chorus Line",6.2,8656,"Drama","Music","Musical",113,"movie",4152,"Col.",14202899,1985,NA,"No","No","Michael Douglas","Terrence Mann","Yamil Borges","Michael Blevins",NA,NA,NA,NA,NA,NA
"156",162,"A Chorus of Disapproval",5.5,686,"Comedy","Drama","Musical",105,"movie",10184,"SoG.",216373,1989,NA,"No","No","Barbara Ferris","Anthony Hopkins","Richard Briers","Jeremy Irons",NA,NA,NA,NA,NA,NA
"157",163,"A Christmas Story",8,122614,"Comedy","Family",NA,94,"movie",3418,"MGM",20605209,1983,NA,"No","No","Scott Schwartz","Darren McGavin","Melinda Dillon","Peter Billingsley",NA,NA,NA,NA,NA,NA
"158",164,"A Ciambra",6.9,1744,"Crime","Drama",NA,118,"movie",12836,"IFC",41934,2018,NA,"No","No","Damiano Amato","Pio Amato","Koudous Seihon","Iolanda Amato",NA,NA,NA,NA,NA,NA
"159",165,"A Cinderella Story",5.9,76108,"Comedy","Family","Romance",95,"movie",1654,"WB",51438175,2004,NA,"No","No","Chad Michael Murray","Dan Byrd","Hilary Duff","Jennifer Coolidge",NA,NA,NA,NA,NA,NA
"160",166,"A Civil Action",6.6,26118,"Drama",NA,NA,115,"movie",1484,"BV",56709981,1998,NA,"No","No","John Travolta","Kathleen Quinlan","Tony Shalhoub","Robert Duvall",NA,NA,NA,NA,NA,NA
"161",167,"A Clockwork Orange",8.3,702787,"Crime","Drama","Sci-Fi",136,"movie",2923,"WB",26589355,1972,1971,"No","Yes","Michael Bates","Patrick Magee","Malcolm McDowell","Warren Clarke",NA,NA,NA,NA,NA,NA
"162",168,"A Cool, Dry Place",6.2,2735,"Drama",NA,NA,97,"movie",15792,"Fox",4390,1999,NA,"No","No","Vince Vaughn","Joey Lauren Adams","Bobby Moat","Monica Potter",NA,NA,NA,NA,NA,NA
"163",169,"A Cry in the Dark",7.4,9,"Drama","Family","Thriller",105,"movie",5291,"WB",6908797,1988,NA,"No","No","Paul Nicholls","Dylon Benoit","Alexandria Benoit","Joshua Budd",NA,NA,NA,NA,NA,NA
"164",170,"A Cry in the Wild",5.5,877,"Action","Adventure","Thriller",82,"movie",7330,"Conc",1494969,1990,NA,"No","No","Stephen Meadows","Jared Rushton","Pamela Sue Martin","Ned Beatty",NA,NA,NA,NA,NA,NA
"165",171,"A Cure for Wellness",6.4,72950,"Drama","Fantasy","Horror",146,"movie",5048,"Fox",8106986,2017,NA,"No","No","Jason Isaacs","Mia Goth","Dane DeHaan","Ivo Nandi",NA,NA,NA,NA,NA,NA
"166",172,"A Dangerous Method",6.4,94195,"Biography","Drama","Romance",99,"movie",5588,"SPC",5704709,2011,NA,"No","No","Michael Fassbender","Vincent Cassel","Keira Knightley","Viggo Mortensen",NA,NA,NA,NA,NA,NA
"167",173,"A Dangerous Woman",5.8,1500,"Drama","Romance",NA,102,"movie",7328,"Gram.",1497222,1993,NA,"No","No","Gabriel Byrne","Barbara Hershey","Debra Winger","Laurie Metcalf",NA,NA,NA,NA,NA,NA
"168",174,"A Dangerous Woman",5.5,22,"Drama",NA,NA,80,"movie",7328,"Gram.",1497222,1993,NA,"No","No","Neil Hamilton","Leslie Fenton","Clyde Cook","Olga Baclanova","Clive Brook",NA,NA,NA,NA,NA
"169",175,"A Dark Truth",5.6,5622,"Action","Thriller",NA,106,"movie",15559,"Magn.",5750,2013,NA,"No","No","Kim Coates","Forest Whitaker","Deborah Kara Unger","Andy Garcia",NA,NA,NA,NA,NA,NA
"170",176,"A Day Without a Mexican",4.7,2988,"Comedy","Drama","Fantasy",100,"movie",5993,"Tele",4179890,2004,NA,"No","No","Tony Abatemarco","Melinda Allen","Caroline Aaron","Frankie J. Allison",NA,NA,NA,NA,NA,NA
"171",177,"A Dirty Shame",5.1,11742,"Comedy",NA,NA,89,"movie",7454,"FL",1339668,2004,NA,"No","No","Selma Blair","Tracey Ullman","Chris Isaak","Johnny Knoxville",NA,NA,NA,NA,NA,NA
"172",178,"A Dog of Flanders",6.3,845,"Drama","Family",NA,100,"movie",6837,"WB",2165637,1999,NA,"No","No","Jon Voight","Jesse James","Jack Warden",NA,NA,NA,NA,NA,NA,NA
"173",179,"A Dog of Flanders",6.6,90,"Drama",NA,NA,72,"movie",6837,"WB",2165637,1999,NA,"No","No","Helen Parrish","DeWitt Jennings","O.P. Heggie","Frankie Thomas",NA,NA,NA,NA,NA,NA
"174",180,"A Dog of Flanders",7,321,"Drama","Family",NA,96,"movie",6837,"WB",2165637,1999,NA,"No","No","Donald Crisp","Theodore Bikel","Max Croiset",NA,NA,NA,NA,NA,NA,NA
"175",181,"A Dog's Journey",7.4,8989,"Comedy","Drama","Family",109,"movie",3227,"Uni.",22546590,2019,NA,"No","No","Dennis Quaid","Kathryn Prescott","Marg Helgenberger","Josh Gad",NA,NA,NA,NA,NA,NA
"176",182,"A Dog's Purpose",7.1,57621,"Adventure","Comedy","Drama",100,"movie",1277,"Uni.",64508620,2017,NA,"No","No","Dennis Quaid","Peggy Lipton","Josh Gad","Bryce Gheisar",NA,NA,NA,NA,NA,NA
"177",183,"A Dog's Way Home",6.7,9830,"Adventure","Drama","Family",96,"movie",2020,"Sony",42004346,2019,NA,"No","No","Jonah Hauer-King","Edward James Olmos","Ashley Judd","Alexandra Shipp",NA,NA,NA,NA,NA,NA
"178",184,"A Dry White Season",7,4601,"Drama","Thriller",NA,106,"movie",6133,"MGM",3766879,1989,NA,"No","No","Jürgen Prochnow","Janet Suzman","Donald Sutherland","Zakes Mokae",NA,NA,NA,NA,NA,NA
"179",185,"A Family Affair",6.8,511,"Comedy",NA,NA,69,"movie",12561,"SmlP",50075,2003,NA,"No","No","Eric Linden","Lionel Barrymore","Cecilia Parker","Mickey Rooney",NA,NA,NA,NA,NA,NA
"180",186,"A Family Thing",7,3048,"Comedy","Drama",NA,109,"movie",4746,"MGM",10125417,1996,NA,"No","No","Irma P. Hall","Robert Duvall","James Earl Jones","Michael Beach",NA,NA,NA,NA,NA,NA
"181",187,"A Far Off Place",6.6,3175,"Adventure","Drama","Family",100,"movie",4332,"BV",12890752,1993,NA,"No","No","Jack Thompson","Sarel Bok","Reese Witherspoon","Ethan Embry",NA,NA,NA,NA,NA,NA
"182",188,"A Few Good Men",7.7,218127,"Drama","Thriller",NA,138,"movie",405,"Col.",141340178,1992,1992,"No","Yes","Tom Cruise","Jack Nicholson","Kevin Bacon","Demi Moore",NA,NA,NA,NA,NA,NA
"183",189,"A Field in England",6.3,9679,"Drama","History","Horror",90,"movie",13200,"Drft.",32846,2014,NA,"No","No","Richard Glover","Ryan Pope","Julian Barratt","Peter Ferdinando",NA,NA,NA,NA,NA,NA
"184",190,"A Fine Mess",4.8,1271,"Action","Comedy","Crime",90,"movie",5491,"Col.",6029824,1986,NA,"No","No","Howie Mandel","Ted Danson","Richard Mulligan","Stuart Margolin",NA,NA,NA,NA,NA,NA
"185",193,"A Fish Called Wanda",7.5,123988,"Comedy","Crime",NA,108,"movie",1331,"MGM",62493712,1988,NA,"No","No","Michael Palin","Kevin Kline","Jamie Lee Curtis","John Cleese",NA,NA,NA,NA,NA,NA
"186",194,"A Fond Kiss",7.1,6404,"Drama","Romance",NA,104,"movie",13346,"Castle",30148,2004,NA,"No","No","Eva Birthistle","Shamshad Akhtar","Ahmad Riaz","Atta Yaqub",NA,NA,NA,NA,NA,NA
"187",195,"A Foreign Affair",6,1014,"Comedy","Drama","Romance",94,"movie",13418,"Inn.",28909,2004,NA,"No","No","Tim Blake Nelson","David Arquette","Emily Mortimer","Lois Smith",NA,NA,NA,NA,NA,NA
"188",196,"A Foreign Affair",7.4,6219,"Comedy","Drama","Romance",116,"movie",13418,"Inn.",28909,2004,NA,"No","No","Millard Mitchell","Jean Arthur","Marlene Dietrich","John Lund",NA,NA,NA,NA,NA,NA
"189",197,"A Four Letter Word",5.4,821,"Comedy","Romance",NA,87,"movie",11926,"Embr.",72568,2008,NA,"No","No","Jesse Archer","Paul Haje","Cory W. Grant",NA,NA,NA,NA,NA,NA,NA
"190",198,"A Gentleman",6.3,4362,"Action","Comedy",NA,145,"movie",9169,"FIP",410055,2017,NA,"No","No","Hussain Dalal","Jacqueline Fernandez","Darshan Kumaar","Sidharth Malhotra",NA,NA,NA,NA,NA,NA
"191",199,"A Ghost Story",6.8,48715,"Drama","Fantasy","Romance",92,"movie",7242,"A24",1596371,2017,NA,"No","No","Casey Affleck","McColm Cephas Jr.","Rooney Mara","Kenneisha Thompson",NA,NA,NA,NA,NA,NA
"192",200,"A Girl and a Gun",6.1,36,"Documentary","History",NA,76,"movie",16065,"FRun",3018,2013,NA,"No","No","Violet Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",201,"A Girl Like Grace",6,405,"Drama",NA,NA,93,"movie",16475,"GVN",713,2016,NA,"No","No","Garcelle Beauvais","Meagan Good","Raven-Symoné","Ryan Destiny",NA,NA,NA,NA,NA,NA
"194",202,"A Girl Walks Home Alone at Night",7,27277,"Drama","Horror",NA,101,"movie",8934,"KL",491910,2014,NA,"No","No","Arash Marandi","Mozhan Marnò","Marshall Manesh","Sheila Vand",NA,NA,NA,NA,NA,NA
"195",203,"A Glimpse Inside the Mind of Charles Swan III",4.8,4704,"Comedy",NA,NA,86,"movie",12718,"A24",45350,2013,NA,"No","No","Jason Schwartzman","Katheryn Winnick","Charlie Sheen","Bill Murray",NA,NA,NA,NA,NA,NA
"196",204,"A Good Day to Die Hard",5.3,190431,"Action","Thriller",NA,98,"movie",1203,"Fox",67349198,2013,NA,"No","No","Mary Elizabeth Winstead","Jai Courtney","Sebastian Koch","Bruce Willis",NA,NA,NA,NA,NA,NA
"197",205,"A Good Man in Africa",5,2195,"Comedy",NA,NA,94,"movie",6750,"Gram.",2308390,1994,NA,"No","No","Colin Friels","Sean Connery","John Lithgow","Joanne Whalley",NA,NA,NA,NA,NA,NA
"198",206,"A Good Old Fashioned Orgy",6.1,20019,"Comedy","Romance",NA,95,"movie",10319,"Gold.",200227,2011,NA,"No","No","Leslie Bibb","Tyler Labine","Jason Sudeikis","Lake Bell",NA,NA,NA,NA,NA,NA
"199",207,"A Good Woman",6.5,10932,"Comedy","Drama","Romance",93,"movie",10034,"LGF",238609,2006,NA,"No","No","Scarlett Johansson","Helen Hunt","Tom Wilkinson","Milena Vukotic",NA,NA,NA,NA,NA,NA
"200",208,"A Good Year",7,83556,"Comedy","Drama","Romance",117,"movie",5173,"Fox",7459300,2006,NA,"No","No","Albert Finney","Abbie Cornish","Russell Crowe","Marion Cotillard",NA,NA,NA,NA,NA,NA
"201",209,"A Goofy Movie",6.8,41644,"Adventure","Animation","Comedy",78,"movie",2373,"BV",35348597,1995,NA,"No","No","Bill Farmer","Jim Cummings","Kellie Martin","Jason Marsden",NA,NA,NA,NA,NA,NA
"202",210,"A Green Story",5.4,194,"Biography",NA,NA,90,"movie",14617,"Indic.",12901,2013,NA,"No","No","Billy Zane","Annabella Sciorra","Ed O'Ross","Shannon Elizabeth",NA,NA,NA,NA,NA,NA
"203",211,"A Guide to Recognizing Your Saints",7,24186,"Crime","Drama",NA,100,"movie",8867,"First",517809,2006,NA,"No","No","Shia LaBeouf","Dianne Wiest","Robert Downey Jr.","Rosario Dawson",NA,NA,NA,NA,NA,NA
"204",212,"A Guy Thing",5.6,15992,"Comedy","Romance",NA,101,"movie",3968,"MGM",15545431,2003,NA,"No","No","Selma Blair","James Brolin","Jason Lee","Julia Stiles",NA,NA,NA,NA,NA,NA
"205",213,"A Handful of Dust",6.7,1648,"Drama","Romance",NA,118,"movie",7271,"NL",1560700,1988,NA,"No","No","Richard Beale","James Wilby","Jackson Kyle","Kristin Scott Thomas",NA,NA,NA,NA,NA,NA
"206",214,"A Haunted House",5,40953,"Comedy","Fantasy",NA,86,"movie",2119,"ORF",40041683,2013,NA,"No","No","Essence Atkins","David Koechner","Marlon Wayans","Marlene Forte",NA,NA,NA,NA,NA,NA
"207",215,"A Haunted House 2",4.7,18444,"Comedy","Fantasy",NA,86,"movie",3757,"ORF",17329486,2014,NA,"No","No","Marlon Wayans","Essence Atkins","Jaime Pressly","Cedric the Entertainer",NA,NA,NA,NA,NA,NA
"208",216,"A History of Violence",7.4,213153,"Crime","Drama","Thriller",96,"movie",2621,"NL",31504633,2005,NA,"No","No","Viggo Mortensen","Ed Harris","William Hurt","Maria Bello",NA,NA,NA,NA,NA,NA
"209",217,"A Hologram for the King",6.1,36952,"Comedy","Drama","Romance",98,"movie",5977,"RAtt.",4212494,2016,NA,"No","No","Tom Hanks","Sarita Choudhury","Ben Whishaw","Omar Elba",NA,NA,NA,NA,NA,NA
"210",218,"A Home at the End of the World",6.7,12882,"Drama","Romance",NA,97,"movie",7877,"WIP",1029872,2004,NA,"No","No","Colin Farrell","Dallas Roberts","Robin Wright","Sissy Spacek",NA,NA,NA,NA,NA,NA
"211",219,"A Home of Our Own",7.1,2739,"Biography","Drama",NA,104,"movie",7185,"Gram.",1677807,1993,NA,"No","No","Edward Furlong","Kathy Bates","Clarissa Lassig","Sarah Schaub",NA,NA,NA,NA,NA,NA
"212",220,"A House on a Hill",6.6,21,"Drama",NA,NA,89,"movie",16430,"Abr.",984,2003,NA,"No","No","James Karen","Shirley Knight","Philip Baker Hall","Rebecca Staab","Henry Rollins","Domenica Cameron-Scorsese","Jack Conley","Laura San Giacomo",NA,NA
"213",221,"A Jihad for Love",6.4,622,"Documentary",NA,NA,81,"movie",11327,"FRun",105651,2008,NA,"No","No","Abdellah Taia","Mazen",NA,NA,NA,NA,NA,NA,NA,NA
"214",222,"A Kid in King Arthur's Court",4.7,5374,"Adventure","Comedy","Family",89,"movie",4256,"BV",13406717,1995,NA,"No","No","Art Malik","Paloma Baeza","Joss Ackland","Thomas Ian Nicholas",NA,NA,NA,NA,NA,NA
"215",223,"A Kid Like Jake",5.3,2134,"Drama","Family",NA,92,"movie",12291,"IFC",58403,2018,NA,"No","No","Jim Parsons","Priyanka Chopra","Claire Danes","Octavia Spencer",NA,NA,NA,NA,NA,NA
"216",224,"A Killing Affair",5.7,222,"Crime","Drama",NA,100,"movie",13103,"Hemd",35000,1988,NA,"No","No","Bill Smitrovich","John Glover","Peter Weller","Kathy Baker",NA,NA,NA,NA,NA,NA
"217",225,"A Kind of Murder",5.3,6066,"Crime","Drama","Thriller",95,"movie",16088,"Magn.",2915,2016,NA,"No","No","Jessica Biel","Haley Bennett","Vincent Kartheiser","Patrick Wilson",NA,NA,NA,NA,NA,NA
"218",226,"A Kiss Before Dying",6.7,2838,"Crime","Film-Noir","Mystery",94,"movie",3983,"Uni.",15429177,1991,NA,"No","No","Joanne Woodward","Virginia Leith","Jeffrey Hunter","Robert Wagner",NA,NA,NA,NA,NA,NA
"219",227,"A Kiss Before Dying",5.7,4505,"Crime","Drama","Mystery",94,"movie",3983,"Uni.",15429177,1991,NA,"No","No","Sarah Keller","James Bonfanti","Matt Dillon","Sean Young",NA,NA,NA,NA,NA,NA
"220",228,"A Knight's Tale",6.9,159785,"Action","Adventure","Romance",132,"movie",1489,"Sony",56569702,2001,NA,"No","No","Shannyn Sossamon","Mark Addy","Rufus Sewell","Heath Ledger",NA,NA,NA,NA,NA,NA
"221",229,"A Late Quartet",7.1,13130,"Drama","Music",NA,105,"movie",7270,"EOne",1562546,2012,NA,"No","No","Mark Ivanir","Christopher Walken","Catherine Keener","Philip Seymour Hoffman",NA,NA,NA,NA,NA,NA
"222",232,"A League of Their Own",7.2,85674,"Comedy","Drama","Family",128,"movie",645,"Sony",107533928,1992,NA,"No","No","Madonna","Tom Hanks",NA,NA,NA,NA,NA,NA,NA,NA
"223",233,"A Letter to True",6.5,118,"Documentary",NA,NA,78,"movie",14344,"Zeit.",15635,2004,NA,"No","No","Marianne Faithfull","Julie Christie",NA,NA,NA,NA,NA,NA,NA,NA
"224",234,"A Life Less Ordinary",6.4,33162,"Comedy","Crime","Fantasy",103,"movie",5923,"Fox",4366722,1997,NA,"No","No","Ewan McGregor","Cameron Diaz","Delroy Lindo","Holly Hunter",NA,NA,NA,NA,NA,NA
"225",235,"A Little Bit of Heaven",6.3,26687,"Comedy","Drama","Fantasy",106,"movie",14371,"MNE",15375,2012,NA,"No","No","Kathy Bates","Kate Hudson","Peter Dinklage","Gael García Bernal",NA,NA,NA,NA,NA,NA
"226",236,"A Little Bit of Heaven",6.6,19,"Musical",NA,NA,87,"movie",14371,"MNE",15375,2012,NA,"No","No","C. Aubrey Smith","Gloria Jean","Robert Stack","Hugh Herbert",NA,NA,NA,NA,NA,NA
"227",237,"A Little Chaos",6.5,18732,"Drama","Romance",NA,112,"movie",8740,"FCW",558173,2015,NA,"No","No","Stanley Tucci","Kate Winslet","Matthias Schoenaerts","Alan Rickman",NA,NA,NA,NA,NA,NA
"228",238,"A Little Help",5.6,3003,"Comedy","Drama","Romance",109,"movie",11502,"Free",96868,2011,NA,"No","No","Daniel Yelsky","Brooke Smith","Jay Klaitz","Jenna Fischer",NA,NA,NA,NA,NA,NA
"229",240,"A Little Princess",7.7,29995,"Drama","Family","Fantasy",97,"movie",4768,"WB",10015449,1995,NA,"No","No","Liesel Matthews","Eleanor Bron","Liam Cunningham",NA,NA,NA,NA,NA,NA,NA
"230",241,"A Little Sex",5,451,"Comedy","Romance",NA,95,"movie",6722,"Uni.",2370376,1982,NA,"No","No","Kate Capshaw","Edward Herrmann","John Glover","Tim Matheson",NA,NA,NA,NA,NA,NA
"231",242,"A Long Way Down",6.4,29599,"Comedy","Drama",NA,96,"movie",14574,"Magn.",13347,2014,NA,"No","No","Pierce Brosnan","Imogen Poots","Toni Collette","Aaron Paul",NA,NA,NA,NA,NA,NA
"232",243,"A Long Way Off",4.5,157,"Drama","Family","Romance",105,"movie",13354,"MVE",30104,2014,NA,"No","No","Edie McClurg","Jason Burkey","Robert Davi","John Diehl",NA,NA,NA,NA,NA,NA
"233",244,"A Lot Like Love",6.6,65214,"Comedy","Drama","Romance",107,"movie",3283,"BV",21845719,2005,NA,"No","No","Amanda Peet","Ashton Kutcher","Aimee Garcia","Taryn Manning",NA,NA,NA,NA,NA,NA
"234",245,"A Love Song for Bobby Long",7.1,24119,"Drama",NA,NA,119,"movie",10607,"Lions",164308,2004,NA,"No","No","Gabriel Macht","Scarlett Johansson","Deborah Kara Unger","John Travolta",NA,NA,NA,NA,NA,NA
"235",246,"A Low Down Dirty Shame",6,6135,"Action","Comedy","Crime",100,"movie",2756,"BV",29392418,1994,NA,"No","No","Keenen Ivory Wayans","Salli Richardson-Whitfield","Charles S. Dutton","Jada Pinkett Smith",NA,NA,NA,NA,NA,NA
"236",247,"A Man Apart",6.1,42772,"Action","Crime","Drama",109,"movie",2914,"NL",26736098,2003,NA,"No","No","Larenz Tate","Timothy Olyphant","Vin Diesel","Geno Silva",NA,NA,NA,NA,NA,NA
"237",248,"A Man Called Sarge",4.9,261,"Comedy","War",NA,88,"movie",11549,"Can.",92706,1990,NA,"No","No","Gary Kroeger","Marc Singer","Jennifer Runyon","Gretchen German",NA,NA,NA,NA,NA,NA
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
